,time,thscode,close
0,2019-01-02,CI005925.CI,918.7276
1,2019-01-03,CI005925.CI,917.8236
2,2019-01-04,CI005925.CI,936.3058
3,2019-01-07,CI005925.CI,950.1687
4,2019-01-08,CI005925.CI,947.247
5,2019-01-09,CI005925.CI,952.2162
6,2019-01-10,CI005925.CI,950.5984
7,2019-01-11,CI005925.CI,957.1195
8,2019-01-14,CI005925.CI,957.9043
9,2019-01-15,CI005925.CI,963.2878
10,2019-01-16,CI005925.CI,960.6493
11,2019-01-17,CI005925.CI,956.7539
12,2019-01-18,CI005925.CI,972.0724
13,2019-01-21,CI005925.CI,979.3348
14,2019-01-22,CI005925.CI,967.5965
15,2019-01-23,CI005925.CI,970.2797
16,2019-01-24,CI005925.CI,966.3937
17,2019-01-25,CI005925.CI,963.4336
18,2019-01-28,CI005925.CI,958.8284
19,2019-01-29,CI005925.CI,950.1731
20,2019-01-30,CI005925.CI,942.7284
21,2019-01-31,CI005925.CI,934.2194
22,2019-02-01,CI005925.CI,954.3695
23,2019-02-11,CI005925.CI,973.6449
24,2019-02-12,CI005925.CI,984.4222
25,2019-02-13,CI005925.CI,1002.9018
26,2019-02-14,CI005925.CI,1004.2637
27,2019-02-15,CI005925.CI,997.5462
28,2019-02-18,CI005925.CI,1026.0232
29,2019-02-19,CI005925.CI,1026.2222
30,2019-02-20,CI005925.CI,1033.1636
31,2019-02-21,CI005925.CI,1026.9357
32,2019-02-22,CI005925.CI,1038.3193
33,2019-02-25,CI005925.CI,1093.8174
34,2019-02-26,CI005925.CI,1102.0079
35,2019-02-27,CI005925.CI,1095.1347
36,2019-02-28,CI005925.CI,1098.1583
37,2019-03-01,CI005925.CI,1107.9638
38,2019-03-04,CI005925.CI,1120.3874
39,2019-03-05,CI005925.CI,1133.7222
40,2019-03-06,CI005925.CI,1159.5632
41,2019-03-07,CI005925.CI,1172.2407
42,2019-03-08,CI005925.CI,1107.8084
43,2019-03-11,CI005925.CI,1141.323
44,2019-03-12,CI005925.CI,1151.3689
45,2019-03-13,CI005925.CI,1136.9733
46,2019-03-14,CI005925.CI,1121.324
47,2019-03-15,CI005925.CI,1137.6438
48,2019-03-18,CI005925.CI,1171.1189
49,2019-03-19,CI005925.CI,1169.1011
50,2019-03-20,CI005925.CI,1166.0813
51,2019-03-21,CI005925.CI,1173.2585
52,2019-03-22,CI005925.CI,1175.7247
53,2019-03-25,CI005925.CI,1158.9365
54,2019-03-26,CI005925.CI,1133.8815
55,2019-03-27,CI005925.CI,1144.8291
56,2019-03-28,CI005925.CI,1128.6321
