,time,thscode,close
0,2021-06-30,CI005925.CI,1662.167
1,2021-07-01,CI005925.CI,1637.885
2,2021-07-02,CI005925.CI,1635.161
3,2021-07-05,CI005925.CI,1673.303
4,2021-07-06,CI005925.CI,1685.278
5,2021-07-07,CI005925.CI,1717.376
6,2021-07-08,CI005925.CI,1706.522
7,2021-07-09,CI005925.CI,1760.887
8,2021-07-12,CI005925.CI,1803.853
9,2021-07-13,CI005925.CI,1816.505
10,2021-07-14,CI005925.CI,1783.659
11,2021-07-15,CI005925.CI,1820.914
12,2021-07-16,CI005925.CI,1820.306
13,2021-07-19,CI005925.CI,1800.894
14,2021-07-20,CI005925.CI,1804.42
15,2021-07-21,CI005925.CI,1855.661
16,2021-07-22,CI005925.CI,1901.25
17,2021-07-23,CI005925.CI,1895.404
18,2021-07-26,CI005925.CI,1888.135
19,2021-07-27,CI005925.CI,1820.814
20,2021-07-28,CI005925.CI,1779.751
21,2021-07-29,CI005925.CI,1853.824
22,2021-07-30,CI005925.CI,1878.118
23,2021-08-02,CI005925.CI,1899.268
24,2021-08-03,CI005925.CI,1844.491
25,2021-08-04,CI005925.CI,1912.968
26,2021-08-05,CI005925.CI,1890.62
27,2021-08-06,CI005925.CI,1925.192
28,2021-08-09,CI005925.CI,1925.8377
29,2021-08-10,CI005925.CI,1912.4127
30,2021-08-11,CI005925.CI,1945.2909
31,2021-08-12,CI005925.CI,1978.6818
32,2021-08-13,CI005925.CI,1999.7033
33,2021-08-16,CI005925.CI,1960.1452
34,2021-08-17,CI005925.CI,1916.8691
35,2021-08-18,CI005925.CI,1933.7222
36,2021-08-19,CI005925.CI,1934.3197
37,2021-08-20,CI005925.CI,1940.1014
38,2021-08-23,CI005925.CI,1985.4881
39,2021-08-24,CI005925.CI,2023.8974
40,2021-08-25,CI005925.CI,2055.5977
41,2021-08-26,CI005925.CI,2066.9097
42,2021-08-27,CI005925.CI,2102.3138
43,2021-08-30,CI005925.CI,2149.9228
44,2021-08-31,CI005925.CI,2192.889
45,2021-09-01,CI005925.CI,2111.4539
46,2021-09-02,CI005925.CI,2168.1697
47,2021-09-03,CI005925.CI,2106.4853
48,2021-09-06,CI005925.CI,2123.7458
49,2021-09-07,CI005925.CI,2201.031
50,2021-09-08,CI005925.CI,2221.5028
51,2021-09-09,CI005925.CI,2273.6481
52,2021-09-10,CI005925.CI,2281.6081
53,2021-09-13,CI005925.CI,2345.6026
54,2021-09-14,CI005925.CI,2312.7829
55,2021-09-15,CI005925.CI,2338.8433
56,2021-09-16,CI005925.CI,2277.327
57,2021-09-17,CI005925.CI,2236.6858
58,2021-09-22,CI005925.CI,2252.8928
59,2021-09-23,CI005925.CI,2224.9524
60,2021-09-24,CI005925.CI,2142.914
61,2021-09-27,CI005925.CI,2043.5342
